Wiki_movie_ID,Freebase_movie_ID,Movie_release_date,Character_name,Actor_date_of_birth,Actor_gender,Actor_height,Actor_ethnicity_Freebase_ID,Actor_name,Actor_age,Freebase_character/actor_ID,Freebase_character_ID,Freebase_actor_ID,Occupations,Occupation Labels
670226,/m/031gmx,2004-06-03,Riddick,1967-07-18,M,1.83,/m/04y8_bm,Vin Diesel,36.0,/m/0k4qdb,/m/034qdw,/m/025n3p,"http://www.wikidata.org/entity/Q60319535, http://www.wikidata.org/entity/Q178197, http://www.wikidata.org/entity/Q931260, http://www.wikidata.org/entity/Q2917380, http://www.wikidata.org/entity/Q55971808","starship pilot, mercenary, murderer, fugitive, monster hunter"
1345984,/m/04vhyq,1965,Othello,1907-05-22,M,1.78,,Laurence Olivier,57.0,/m/0k1n3h,/m/02wvm0n,/m/0byfz,http://www.wikidata.org/entity/Q4991371,soldier
999394,/m/03y0pn,2006-06-24,Cutler Beckett,1967-08-25,M,1.651,/m/02w7gg,Tom Hollander,38.0,/m/0k1xyw,/m/0cwtr9,/m/0755wz,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q132050, http://www.wikidata.org/entity/Q599151, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q17769800","sailor, governor, official, ship captain, crew member, slave trader"
999394,/m/03y0pn,2006-06-24,Captain Jack Sparrow,1963-06-09,M,1.78,/m/01qhm_,Johnny Depp,43.0,/m/0k1xxm,/m/01x5g2,/m/0jfx1,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q508230, http://www.wikidata.org/entity/Q1436517, http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q15962734, http://www.wikidata.org/entity/Q17176618","sailor, ship captain, castaway, chief mate, helmsman, crew member, pirate, swordfighter, mutineer, smuggler"
999394,/m/03y0pn,2006-06-24,Will Turner,1977-01-13,M,1.791,/m/02w7gg,Orlando Bloom,29.0,/m/0k1xxs,/m/02x0rv,/m/09wj5,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q838566, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897","sailor, ship captain, metalsmith, crew member, pirate, swordfighter"
999394,/m/03y0pn,2006-06-24,Elizabeth Swann,1985-03-26,F,1.7,/m/02w7gg,Keira Knightley,21.0,/m/0k1xxy,/m/03n3qj,/m/01l2fn,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897","sailor, sailor, sailor, sailor, ship captain, ship captain, ship captain, ship captain, socialite, socialite, socialite, socialite, crew member, crew member, crew member, crew member, pirate, pirate, pirate, pirate, swordfighter, swordfighter, swordfighter, swordfighter"
999394,/m/03y0pn,2006-06-24,Davy Jones,1949-12-12,M,1.88,/m/02w7gg,Bill Nighy,56.0,/m/0k1xy2,/m/095tz0,/m/02cllz,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q639669, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q15883433","sailor, military personnel, musician, ship captain, helmsman, crew member, pirate, swordfighter, mass murderer"
999394,/m/03y0pn,2006-06-24,Joshamee Gibbs,1956-04-27,M,1.78,/m/02w7gg,Kevin McNally,50.0,/m/0k1xyk,/m/0fc1xt,/m/0c04_m,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q189290, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q1436517, http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326","sailor, military officer, ship captain, chief mate, helmsman, crew member, pirate"
999394,/m/03y0pn,2006-06-24,Bootstrap Bill Turner,1951-06-13,M,1.905,/m/06mvq,Stellan Skarsgård,55.0,/m/0k1xy7,/m/0b0bv3,/m/02mkkx,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326","sailor, helmsman, crew member, pirate"
999394,/m/03y0pn,2006-06-24,Tia Dalma,1976-09-06,F,1.727,/m/02w7gg,Naomie Harris,29.0,/m/02t9_fl,/m/0fbh8z,/m/020c55,,
999394,/m/03y0pn,2006-06-24,Hector Barbossa,1951-07-06,M,1.83,,Geoffrey Rush,54.0,/m/0cg6_50,/m/02v9k1,/m/0170pk,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q189290, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q201559, http://www.wikidata.org/entity/Q1383594, http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q15962734","sailor, military officer, ship captain, privateer, executive officer, helmsman, crew member, pirate, swordfighter, mutineer"
8002440,/m/026n44w,1989-05-07,Dr. David Bruce Banner,1934-01-22,M,1.75,,Bill Bixby,55.0,/m/03jqb20,/m/02t97r2,/m/01knm,"http://www.wikidata.org/entity/Q39631, http://www.wikidata.org/entity/Q169470","physician, physicist"
8002440,/m/026n44w,1989-05-07,Hulk,1951-11-09,M,1.943,,Lou Ferrigno,37.0,/m/0h10_1t,/m/07rgn,/m/04qx9,"http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q901","scientist, scientist, scientist, scientist"
14421091,/m/0270k40,2009-10-22,Larten Crepsley,1965-05-24,M,1.87,/m/0ffkb4,John C. Reilly,44.0,/m/03l4h33,/m/0579y5,/m/02qgyv,,
14421091,/m/0270k40,2009-10-22,Steve Leonard,1992-10-12,M,1.7,,Josh Hutcherson,17.0,/m/03l4h2z,/m/07v85rt,/m/08wjf4,,
12394721,/m/02w30f0,2000,Carrie Bradshaw,1965-03-25,F,1.6,/m/041rx,Sarah Jessica Parker,34.0,/m/0gy2xkz,/m/05r60w,/m/0m66w,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q1086863","reporter, columnist"
12394721,/m/02w30f0,2000,Samantha Jones,1956-08-21,F,1.7,,Kim Cattrall,43.0,/m/0gyb2f0,/m/0g9k1c,/m/01p85y,http://www.wikidata.org/entity/Q49176591,public relations executive
12394721,/m/02w30f0,2000,Charlotte York,1965-02-24,F,1.68,,Kristin Davis,34.0,/m/0jvfc22,/m/02qv_xc,/m/01pcdn,http://www.wikidata.org/entity/Q38126150,housewife
12394721,/m/02w30f0,2000,Miranda Hobbes,1966-04-09,F,1.8,,Cynthia Nixon,33.0,/m/0jvfc16,/m/02p87jt,/m/015c2f,http://www.wikidata.org/entity/Q40348,lawyer
12394721,/m/02w30f0,2000,Neo,1974-09-19,M,1.78,/m/03bkbh,Jimmy Fallon,25.0,/m/0gx3byf,/m/01hmvs,/m/01n5309,"http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q2798820, http://www.wikidata.org/entity/Q3242115, http://www.wikidata.org/entity/Q1709010, http://www.wikidata.org/entity/Q30242234","military personnel, security hacker, revolutionary, software engineer, freedom fighter"
12394721,/m/02w30f0,2000,Morpheus,1961-07-30,M,1.84,/m/0x67,Laurence Fishburne,38.0,/m/0jvfc1g,/m/01ydtw,/m/014gf8,"http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q1397808, http://www.wikidata.org/entity/Q2798820, http://www.wikidata.org/entity/Q3242115","ship captain, resistance fighter, security hacker, revolutionary"
12394721,/m/02w30f0,2000,White Rabbit,1970-03-28,M,1.96,/m/0g8_vp,Vince Vaughn,29.0,/m/0gygw56,/m/02t627,/m/0315q3,,
1055466,/m/0422v0,1996-04-03,Aaron Stampler,1969-08-18,M,1.83,,Edward Norton,26.0,/m/0k22_b,/m/05_j14,/m/01515w,http://www.wikidata.org/entity/Q931260,murderer
570240,/m/02r3tq,1969-12-20,Godzilla,1929-01-01,M,,,Haruo Nakajima,40.0,/m/0fs8cft,/m/034w_,/m/027cz_s,,
4506211,/m/0c61rf,1996-05-03,Barb Wire,1967-07-01,F,1.7,/m/0g4pffv,Pamela Anderson,28.0,/m/02vbc6x,/m/018dy,/m/05r5w,"http://www.wikidata.org/entity/Q45787133, http://www.wikidata.org/entity/Q621613, http://www.wikidata.org/entity/Q931260, http://www.wikidata.org/entity/Q188784","motorcyclist, bounty hunter, murderer, superhero"
26969495,/m/0bs4vsm,2010-05-14,Moomintroll,1976-08-25,M,1.94,/m/06mvq,Alexander Skarsgård,33.0,/m/0bx20nx,/m/025wvss,/m/02mkjr,,
1749093,/m/05sxr_,1999-06-17,Tantor,1955-08-07,M,1.695,,Wayne Knight,43.0,/m/0k42r_,/m/02660_r,/m/02clgg,,
1749093,/m/05sxr_,1999-06-17,Tarzan,1960-05-20,M,1.867,,Tony Goldwyn,39.0,/m/0k42rj,/m/07lk3,/m/042z_g,"http://www.wikidata.org/entity/Q331432, http://www.wikidata.org/entity/Q1714828, http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q14009165, http://www.wikidata.org/entity/Q1259323","fisher, hunter, adventurer, trapper, tribal chief"
1749093,/m/05sxr_,1999-06-17,Jane Porter,1970-01-31,F,1.8,/m/03bkbh,Minnie Driver,29.0,/m/0k42rp,/m/0cl04l,/m/01fwj8,http://www.wikidata.org/entity/Q15319501,social scientist
1749093,/m/05sxr_,1999-06-17,Kala,1947-03-19,F,1.65,/m/07hwkr,Glenn Close,52.0,/m/040ptjm,/m/026wq6f,/m/0c3p7,,
1749093,/m/05sxr_,1999-06-17,Kerchak,1940-05-05,M,1.78,/m/0cnvdq1,Lance Henriksen,59.0,/m/03jrw00,/m/0952sy,/m/02zhkz,,
1749093,/m/05sxr_,1999-06-17,Tarzan,1989-01-03,M,1.63,/m/041rx,Alex D. Linz,10.0,/m/03jrry9,/m/07lk3,/m/0153vt,"http://www.wikidata.org/entity/Q331432, http://www.wikidata.org/entity/Q1714828, http://www.wikidata.org/entity/Q2873500, http://www.wikidata.org/entity/Q14009165, http://www.wikidata.org/entity/Q1259323","fisher, hunter, adventurer, trapper, tribal chief"
32330027,/m/0dsf7lf,2013-06-28,Tonto,1963-06-09,M,1.78,/m/01qhm_,Johnny Depp,50.0,/m/0dw8dt7,/m/03s3yg,/m/0jfx1,,
32330027,/m/0dsf7lf,2013-06-28,The Lone Ranger,1986-08-28,M,1.96,,Armie Hammer,26.0,/m/0j5fq06,/m/0sx6n,/m/03y9941,"http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q178521","vigilante, cowboy"
30654519,/m/0bg90vw,1965-11-25,Phil Decker,1921-06-12,M,,,Heinz Weiss,44.0,/m/0g_t12q,/m/0gmf0h_,/m/0ddd945,http://www.wikidata.org/entity/Q105379199,FBI agent
30654519,/m/0bg90vw,1965-11-25,Jerry Cotton,1921-10-19,M,,,George Nader,44.0,/m/0g_t12x,/m/081y68,/m/0fzpqn,http://www.wikidata.org/entity/Q105379199,FBI agent
1706423,/m/05pyrb,2005-08-06,Naruto Uzumaki,1972-04-05,F,1.51,,Junko Takeuchi,33.0,/m/05t6gq0,/m/02sp46,/m/04qy4t,http://www.wikidata.org/entity/Q76451138,fictional ninja
1706423,/m/05pyrb,2005-08-06,Shikamaru Nara,1974-02-25,M,,,Showtaro Morikubo,31.0,/m/05t6gpq,/m/04b5rz,/m/039x6n,http://www.wikidata.org/entity/Q76451138,fictional ninja
1706423,/m/05pyrb,2005-08-06,Sakura Haruno,1979-05-14,F,,,Chie Nakamura,26.0,/m/05t6gpk,/m/037b28,/m/0clf6l,"http://www.wikidata.org/entity/Q39631, http://www.wikidata.org/entity/Q76451138","physician, fictional ninja"
1706423,/m/05pyrb,2005-08-06,Gaara,1967-11-02,M,,,Akira Ishida,37.0,/m/0chd74b,/m/04b5gp,/m/02h8hr,http://www.wikidata.org/entity/Q76451138,fictional ninja
1706423,/m/05pyrb,2005-08-06,Kankuro,1971-03-14,M,,,Yasuyuki Kase,34.0,/m/0krw192,/m/04b5r3,/m/093h9t,"http://www.wikidata.org/entity/Q2629392, http://www.wikidata.org/entity/Q76451138","puppeteer, fictional ninja"
1073955,/m/043ncp,1997-09-26,Josephine Joseph,1935-06-03,F,1.52,/m/0x67,Irma P. Hall,62.0,/m/02vck29,/m/03cmg42,/m/0f4b3s,,
3920193,/m/0b6tzs,2007-11-04,Anton Chigurh,1969-03-01,M,1.83,/m/03ttfc,Javier Bardem,38.0,/m/03lgvz6,/m/0dsbmr9,/m/01713c,http://www.wikidata.org/entity/Q378770,contract killer
2528212,/m/07l450,2006-09-01,Dr. Nicholas Garrigan,1979-04-21,M,1.7,/m/03lmx1,James McAvoy,27.0,/m/0k5mdh,/m/02nwpmc,/m/06mnps,,
1094719,/m/045j3w,2004-10-22,Karen,1977-04-14,F,1.63,/m/041rx,Sarah Michelle Gellar,27.0,/m/0k58_s,/m/0gxb9bz,/m/06w6_,http://www.wikidata.org/entity/Q7019111,social worker
2265148,/m/06_9mw,1988-10-21,Sherlock Holmes,1933-03-14,M,1.88,,Michael Caine,55.0,/m/0k84x9,/m/06rkl,/m/0gnbw,http://www.wikidata.org/entity/Q1058617,private investigator
2265148,/m/06_9mw,1988-10-21,Doctor Watson,1943-12-31,M,1.73,/m/0dryh9k,Ben Kingsley,44.0,/m/0k84xg,/m/014_w4,/m/016k6x,"http://www.wikidata.org/entity/Q39631, http://www.wikidata.org/entity/Q47064, http://www.wikidata.org/entity/Q774306, http://www.wikidata.org/entity/Q4002666","physician, military personnel, surgeon, military physician"
25934830,/m/0b6h2p9,1940-01-19,Maisie,1909-01-22,F,1.56,,Ann Sothern,30.0,/m/090tsht,/m/02w042p,/m/02l0sf,,
21309110,/m/05f8k9q,1968-03-09,Speedy Gonzales,1908-05-30,M,,/m/041rx,Mel Blanc,59.0,/m/0hyp10y,/m/0pxxk,/m/0c5vh,,
21309110,/m/05f8k9q,1968-03-09,Daffy Duck,1908-05-30,M,,/m/041rx,Mel Blanc,59.0,/m/0g9n24p,/m/0dng4,/m/0c5vh,,
35229498,/m/09jxqnc,1976-10-01,Egon Olsen,1919-12-21,M,,,Ove Sprogøe,56.0,/m/0gtq1wj,/m/07npz9,/m/03q2qj,"http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q3562775","vigilante, thief"
1830725,/m/05_dh7,1962,Pentheus,1927-11-17,M,,,Robert Brown,34.0,/m/0gcj8c5,/m/0k7z2,/m/0gszqm,,
4389169,/m/0bb9vnl,1998-11-18,Horatio Hornblower,1973-10-06,M,1.797,/m/06gbnc,Ioan Gruffudd,25.0,/m/0h34xtd,/m/014ddg,/m/023zsh,http://www.wikidata.org/entity/Q10669499,naval officer
3840504,/m/0b2qtl,1968,Hélène Kuragin,1931-09-29,F,1.69,/m/06mvq,Anita Ekberg,36.0,/m/0b_qzhd,/m/04z_tjw,/m/03nk14,,
15726696,/m/0cpllql,2008-08-10,Mace Windu,1948-12-21,M,1.89,/m/0x67,Samuel L. Jackson,59.0,/m/04m6bsx,/m/0g_rz,/m/0f5xn,http://www.wikidata.org/entity/Q51724,Jedi
15726696,/m/0cpllql,2008-08-10,Obi-Wan Kenobi,1969-07-22,M,1.62,,James Arnold Taylor,39.0,/m/04m6bsr,/m/0fkm7,/m/035g8y,http://www.wikidata.org/entity/Q51724,Jedi
15726696,/m/0cpllql,2008-08-10,Padmé Amidala,1979-12-30,F,,,Cat Taber,28.0,/m/05n512k,/m/0drf_,/m/041fcq,"http://www.wikidata.org/entity/Q116, http://www.wikidata.org/entity/Q82955","monarch, politician"
15726696,/m/0cpllql,2008-08-10,Count Dooku,1922-05-27,M,1.96,,Christopher Lee,86.0,/m/04m6bt1,/m/0gzf3,/m/0f0kz,,
15726696,/m/0cpllql,2008-08-10,Yoda,1962-04-15,M,,,Tom Kane,46.0,/m/04m6bsl,/m/0g_tb,/m/05zd_3,http://www.wikidata.org/entity/Q14904358,Jedi Master
15726696,/m/0cpllql,2008-08-10,Palpatine,1936-09-11,M,,,Ian Abercrombie,71.0,/m/0bvhs5r,/m/03_5s0,/m/090_hs,"http://www.wikidata.org/entity/Q51771, http://www.wikidata.org/entity/Q148401, http://www.wikidata.org/entity/Q82955, http://www.wikidata.org/entity/Q183318, http://www.wikidata.org/entity/Q482980, http://www.wikidata.org/entity/Q15954519, http://www.wikidata.org/entity/Q1097498","Sith, magician, politician, dictator, author, alchemist, ruler"
15726696,/m/0cpllql,2008-08-10,C-3PO,1946-02-21,M,1.75,,Anthony Daniels,62.0,/m/0bvhs49,/m/0g_sv,/m/02xn_q,,
15726696,/m/0cpllql,2008-08-10,Asajj Ventress,1969-10-25,F,,,Nika Futterman,38.0,/m/0bvhs64,/m/054ng5,/m/0c5g97,"http://www.wikidata.org/entity/Q2326326, http://www.wikidata.org/entity/Q3834368, http://www.wikidata.org/entity/Q55983771, http://www.wikidata.org/entity/Q60319535","Dark Jedi, bounty hunter, assassin, starship pilot"
15726696,/m/0cpllql,2008-08-10,Jabba the Hutt,1964-10-25,M,1.83,/m/0x67,Kevin Michael Richardson,43.0,/m/065rq05,/m/0fjms,/m/0725ny,"http://www.wikidata.org/entity/Q4947495, http://www.wikidata.org/entity/Q10384029","crime boss, drug trafficker"
15726696,/m/0cpllql,2008-08-10,Ahsoka Tano,1981-09-22,F,1.57,,Ashley Drane,26.0,/m/05n51by,/m/03mh1mw,/m/07cgg3,"http://www.wikidata.org/entity/Q51724, http://www.wikidata.org/entity/Q60319535","Jedi, starship pilot"
20688153,/m/05242fl,2008-01-13,Obelix,1948-12-27,M,1.803,/m/03ts0c,Gérard Depardieu,59.0,/m/059tmn3,/m/05mxw,/m/0c9hm,"http://www.wikidata.org/entity/Q1250916, http://www.wikidata.org/entity/Q2500638","warrior, creator"
2191142,/m/06tqyp,2004-01-18,Cinderella,1964-06-13,F,1.72,,Laura Kightlinger,39.0,/m/0dwgrz_,/m/04lhwwt,/m/02ywjd,http://www.wikidata.org/entity/Q24871167,scullery maid
2191142,/m/06tqyp,2004-01-18,Princess Aurora,1973-02-15,F,1.73,,Sarah Wynter,30.0,/m/0dw6304,/m/04qbpjp,/m/03wdk0,"http://www.wikidata.org/entity/Q838811, http://www.wikidata.org/entity/Q1097498","peasant, ruler"
2191142,/m/06tqyp,2004-01-18,Alice,1975-09-23,F,1.65,,Jaime Bergman,28.0,/m/03jqhhl,/m/0gw8_,/m/044jx4,,
2191142,/m/06tqyp,2004-01-18,Princess Snow White,1969-02-08,F,,/m/03ts0c,Shiva Rose,34.0,/m/0dwh9bd,/m/04q80wq,/m/0cmy_n,"http://www.wikidata.org/entity/Q37226, http://www.wikidata.org/entity/Q890527, http://www.wikidata.org/entity/Q2478141","teacher, archer, aristocrat"
1129583,/m/048tv9,2004-12-08,Blade,1962-07-31,M,1.753,/m/0x67,Wesley Snipes,42.0,/m/0jvhd9,/m/02jfzz,/m/02lymt,"http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q1058307, http://www.wikidata.org/entity/Q11124885","swordfighter, vampire hunter, martial artist"
1129583,/m/048tv9,2004-12-08,Abraham Whistler,1936-06-22,M,1.79,/m/065b6q,Kris Kristofferson,68.0,/m/0jvhdg,/m/09hx4l,/m/016h4r,http://www.wikidata.org/entity/Q1058307,vampire hunter
1129583,/m/048tv9,2004-12-08,Hannibal King,1976-10-23,M,1.88,/m/044038p,Ryan Reynolds,28.0,/m/0jvhdm,/m/02pwyk,/m/036hf4,"http://www.wikidata.org/entity/Q1058617, http://www.wikidata.org/entity/Q1058307","private investigator, vampire hunter"
23767378,/m/06znj_8,1974,Cheburashka,1929-12-08,F,,,Klara Rumyanova,44.0,/m/0n59qt7,/m/03lbry,/m/04x8v7,,
29781388,/m/0fq0hww,1960-02-03,Bugs Bunny,1908-05-30,M,,/m/041rx,Mel Blanc,51.0,/m/0gx4mx5,/m/0d9kl,/m/0c5vh,http://www.wikidata.org/entity/Q1552579,handyman
29781388,/m/0fq0hww,1960-02-03,Yosemite Sam,1908-05-30,M,,/m/041rx,Mel Blanc,51.0,/m/0hyq5ss,/m/01c5hx,/m/0c5vh,"http://www.wikidata.org/entity/Q178521, http://www.wikidata.org/entity/Q619851","cowboy, gunfighter"
55447,/m/0fdv3,2005-05-15,Obi-Wan Kenobi,1971-03-31,M,1.79,/m/03lmx1,Ewan McGregor,34.0,/m/0k3r05,/m/0fkm7,/m/0k269,http://www.wikidata.org/entity/Q51724,Jedi
55447,/m/0fdv3,2005-05-15,Padmé Amidala,1981-06-09,F,1.6,/m/04ydrsn,Natalie Portman,23.0,/m/0k3r0b,/m/0drf_,/m/09l3p,"http://www.wikidata.org/entity/Q116, http://www.wikidata.org/entity/Q82955","monarch, politician"
55447,/m/0fdv3,2005-05-15,Palpatine,1944-08-11,M,1.78,,Ian McDiarmid,60.0,/m/0k3r0n,/m/03_5s0,/m/03sj0m,"http://www.wikidata.org/entity/Q51771, http://www.wikidata.org/entity/Q148401, http://www.wikidata.org/entity/Q82955, http://www.wikidata.org/entity/Q183318, http://www.wikidata.org/entity/Q482980, http://www.wikidata.org/entity/Q15954519, http://www.wikidata.org/entity/Q1097498","Sith, magician, politician, dictator, author, alchemist, ruler"
55447,/m/0fdv3,2005-05-15,Mace Windu,1948-12-21,M,1.89,/m/0x67,Samuel L. Jackson,56.0,/m/02s9v_w,/m/0g_rz,/m/0f5xn,http://www.wikidata.org/entity/Q51724,Jedi
55447,/m/0fdv3,2005-05-15,Yoda,1944-05-25,M,1.88,/m/041rx,Frank Oz,60.0,/m/02sg6h4,/m/0g_tb,/m/01vy_v8,http://www.wikidata.org/entity/Q14904358,Jedi Master
55447,/m/0fdv3,2005-05-15,C-3PO,1946-02-21,M,1.75,,Anthony Daniels,59.0,/m/04lszxr,/m/0g_sv,/m/02xn_q,,
55447,/m/0fdv3,2005-05-15,Count Dooku,1922-05-27,M,1.96,,Christopher Lee,82.0,/m/04d4gf3,/m/0gzf3,/m/0f0kz,,
55447,/m/0fdv3,2005-05-15,Ki-Adi-Mundi,1965,M,1.918,,Silas Carson,40.0,/m/04lszy6,/m/03r2fs,/m/05y428,,
55447,/m/0fdv3,2005-05-15,Captain Typho,1963-09-10,M,1.854,,Jay Laga'aia,41.0,/m/0bvddny,/m/06dx35,/m/0781fc,,
55447,/m/0fdv3,2005-05-15,Grand Moff Tarkin,1959-10-13,M,1.83,,Wayne Pygram,45.0,/m/0bvddnf,/m/0jrsz,/m/05km9b,,
55447,/m/0fdv3,2005-05-15,Jar Jar Binks,1973-08-19,M,1.8,/m/0x67,Ahmed Best,31.0,/m/04lszxl,/m/0ddp2,/m/01mrnp,,
55447,/m/0fdv3,2005-05-15,R2-D2,1934-08-24,M,1.12,,Kenny Baker,70.0,/m/02kdtmz,/m/0g_rg,/m/0127zc,"http://www.wikidata.org/entity/Q327029, http://www.wikidata.org/entity/Q254651","mechanic, navigator"
55447,/m/0fdv3,2005-05-15,Chewbacca,1944-05-19,M,2.18,,Peter Mayhew,60.0,/m/04lszy1,/m/0fkfk,/m/03y34_,"http://www.wikidata.org/entity/Q123030, http://www.wikidata.org/entity/Q327029","first officer, mechanic"
23605979,/m/06zqq2m,1998,"Gunvald Larsson, kriminalpolis",1963-09-25,M,1.89,/m/06mvq,Mikael Persbrandt,34.0,/m/0gg2gwb,/m/0d1tt7y,/m/08t2lf,http://www.wikidata.org/entity/Q384593,police officer
23605979,/m/06zqq2m,1998,Martin Beck,1952-12-12,M,1.79,,Peter Haber,45.0,/m/0gg2g_5,/m/031c20,/m/02w_pz7,,
3628560,/m/09qycb,1970-06-24,Yossarian,1934-03-26,M,1.75,/m/041rx,Alan Arkin,36.0,/m/0jw5sq,/m/01rj9d,/m/015grj,http://www.wikidata.org/entity/Q4305267,bombardier
3628560,/m/09qycb,1970-06-24,Colonel Cathcart,1919-11-04,M,1.7,/m/041rx,Martin Balsam,50.0,/m/0jw5sw,/m/03m2kn,/m/034q3l,,
3628560,/m/09qycb,1970-06-24,Nately,1941-11-05,M,1.83,/m/041rx,Art Garfunkel,28.0,/m/02vct2m,/m/02w_69,/m/0jbyg,,
3628560,/m/09qycb,1970-06-24,Doc Daneeka,1908-07-25,M,,,Jack Gilford,61.0,/m/0ccdhlg,/m/02q85y,/m/04yytd,http://www.wikidata.org/entity/Q186360,nurse
3628560,/m/09qycb,1970-06-24,Orr,1945-08-16,M,1.65,/m/041rx,Bob Balaban,24.0,/m/0ccd03n,/m/02z6dq,/m/051wwp,http://www.wikidata.org/entity/Q2095549,aircraft pilot
3628560,/m/09qycb,1970-06-24,Aarfy Aardvark,1935-04-21,M,1.83,/m/041rx,Charles Grodin,35.0,/m/0cccy6p,/m/03xtfc,/m/01gy5k,http://www.wikidata.org/entity/Q931260,murderer
1023043,/m/03_45t,1999-12-17,Santa Claus,1929-11-15,M,1.7,,Ed Asner,70.0,/m/0g5k64r,/m/027g6wt,/m/02tkzn,"http://www.wikidata.org/entity/Q64153955, http://www.wikidata.org/entity/Q2310380","distribution manager, toy maker"
3546329,/m/09kq5j,1959-03-20,Marshal Matt Dillon,1923-05-26,M,2.007,/m/09zyn5,James Arness,35.0,/m/02tbdfv,/m/06mb_y,/m/036jp8,"http://www.wikidata.org/entity/Q619851, http://www.wikidata.org/entity/Q6503343","gunfighter, law enforcement officer"
34480764,/m/06w99h3,2011-02-14,Man with No Name,1968-05-20,M,1.83,,Timothy Olyphant,42.0,/m/0c5mlvs,/m/038pm4,/m/05ml_s,"http://www.wikidata.org/entity/Q621613, http://www.wikidata.org/entity/Q178521, http://www.wikidata.org/entity/Q619851","bounty hunter, cowboy, gunfighter"
1219464,/m/04jffj,1997,The Artful Dodger,1981-01-28,M,1.68,/m/09vc4s,Elijah Wood,15.0,/m/02vbq9y,/m/016dxz,/m/015t56,"http://www.wikidata.org/entity/Q873750, http://www.wikidata.org/entity/Q1251441","pickpocketing, leader"
1219464,/m/04jffj,1997,Fagin,1947-10-29,M,1.65,/m/041rx,Richard Dreyfuss,49.0,/m/02tbh7x,/m/01lhm2,/m/01520h,"http://www.wikidata.org/entity/Q873750, http://www.wikidata.org/entity/Q2159907, http://www.wikidata.org/entity/Q10591707, http://www.wikidata.org/entity/Q12761281","pickpocketing, criminal, con artist, fence"
74535,/m/0jwm9,1928-05-15,Mickey Mouse,1901-12-05,M,1.778,/m/01qhm_,Walt Disney,26.0,/m/0gy6vn2,/m/057ph,/m/081nh,http://www.wikidata.org/entity/Q1552579,handyman
